"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"342","WBGene00012096","T27E9.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T27E9.6 is affected by several genes including pgl-1, fbf-1, and sma-4 based on microarray and RNA-seq studies\; is affected by four chemicals including hydrogen sulfide, Mercuric Chloride, and multi-walled carbon nanotube based on microarray and RNA-seq studies."
"343","WBGene00012104","T27F6.4","Development","Development: germline","Development: germline","sygl-1 is expressed in the reproductive system and the reproductive tract."
"344","WBGene00012186","W01F3.3","Unassigned","Unassigned","Unassigned","mlt-11 is an ortholog of human TFPI2\; is predicted to have serine-type endopeptidase inhibitor activity\; is expressed in the hypodermis."
"345","WBGene00012198","W02B8.2","Signaling","Signaling: unassigned","Signaling: unassigned","W02B8.2 is an ortholog of human CIT (citron rho-interacting serine\/threonine kinase)\; is predicted to have metal ion binding activity."
"346","WBGene00012211","W02D9.5","Stress response","Stress response: pathogen","Stress response: pathogen: unassigned","ssp-37 is involved in defense response to Gram-negative bacterium."
"347","WBGene00012212","W02D9.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","W02D9.6 is affected by several genes including daf-16, hsf-1, and clk-1 based on microarray and RNA-seq studies\; is affected by ten chemicals including 1-methylnicotinamide, Rotenone, and Alovudine based on RNA-seq and microarray studies."
"348","WBGene00012213","W02D9.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","W02D9.7 is enriched in the intestine and the nervous system based on RNA-seq and microarray studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, RNA-seq, and tiling array studies\; is affected by eight chemicals including hydrogen sulfide, Ethanol, and Rotenone based on microarray and RNA-seq studies."
"349","WBGene00012240","W04A8.5","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","W04A8.5 is enriched in the AVE, the NSM, the germ line, the hypodermis, and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including sir-2.1, pgl-1, and lin-15B based on microarray, tiling array, and RNA-seq studies\; is affected by seven chemicals including methylmercuric chloride, Rotenone, and stavudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: F-box domain."
"350","WBGene00012247","W04E12.2","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","W04E12.2 is enriched in the germ line, the hypodermis, and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including hsf-1, eat-2, and npr-1 based on microarray, RNA-seq, and tiling array studies\; is affected by seven chemicals including hydrogen sulfide, methylmercury hydroxide, and Alovudine based on microarray and RNA-seq studies."
"351","WBGene00012255","W04G3.1","Transmembrane transport","Transmembrane transport: lipid","Transmembrane transport: lipid","lpr-6 is an ortholog of human APOD (apolipoprotein D)\; is expressed in amphid neurons\; human APOD exhibits cholesterol binding activity."
"352","WBGene00012256","W04G3.2","Transmembrane transport","Transmembrane transport: lipid","Transmembrane transport: lipid","lpr-5 is expressed widely\; is predicted to encode a protein with the following domain: Calycin."
"353","WBGene00012257","W04G3.3","Transmembrane transport","Transmembrane transport: lipid","Transmembrane transport: lipid","lpr-4 is an ortholog of human APOD (apolipoprotein D)\; is expressed in the body wall musculature and the muscle cell\; human APOD exhibits cholesterol binding activity."
"354","WBGene00012261","W04G3.8","Transmembrane transport","Transmembrane transport: lipid","Transmembrane transport: lipid","lpr-3 is enriched in several tissues, including the body wall musculature, the hypodermis, the intestine, the male, and the nervous system based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by twenty chemicals including methylmercury hydroxide, manganese chloride, and D-glucose based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Calycin."
"355","WBGene00012299","W06D11.1","Unassigned","Unassigned","Unassigned","W06D11.1 is enriched in the BAG, the Z1.p, the Z4.a, and the reproductive system based on tiling array and RNA-seq studies\; is affected by several genes including dpy-10, sir-2.1, and pmk-1 based on tiling array, RNA-seq, and microarray studies\; is affected by eight chemicals including bisphenol A, Alovudine, and Zidovudine based on RNA-seq and microarray studies."
"356","WBGene00012301","W06D11.3","Unassigned","Unassigned","Unassigned","W06D11.3 is enriched in the germ line, the nervous system, and the pharynx based on tiling array and RNA-seq studies\; is affected by several genes including dpy-10, hsf-1, and sir-2.1 based on tiling array, RNA-seq, and microarray studies\; is affected by eight chemicals including bisphenol A, tert-Butylhydroperoxide, and Atrazine based on RNA-seq and microarray studies."
"357","WBGene00012405","Y6G8.3","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: zinc finger","ztf-25 is predicted to have nucleic acid binding activity\; is expressed in the embryonic cell, the head, the intestine, and the somatic nervous system."
"358","WBGene00012429","Y11D7A.5","Unassigned","Unassigned","Unassigned","Y11D7A.5 is enriched in the OLL, the PLM, the PVD, the germline precursor cell, and the hypodermis based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-12, and lin-4 based on RNA-seq, tiling array, and microarray studies\; is affected by fourteen chemicals including Heme, methylmercury hydroxide, and 1-methylnicotinamide based on microarray and RNA-seq studies."
"359","WBGene00012431","Y11D7A.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y11D7A.7 is enriched in several tissues, including the AFD, the Z1.p, the Z4.a, the reproductive system, and the somatic gonad precursor based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and gld-1 based on RNA-seq and microarray studies\; is affected by six chemicals including Rotenone, manganese chloride, and Mianserin based on RNA-seq and microarray studies."
"360","WBGene00012436","Y11D7A.13","Transcription: unassigned","Transcription: unassigned","Transcription: unassigned","flh-3 is involved in negative regulation of transcription, DNA-templated."
"361","WBGene00012499","Y24F12A.4","Pseudogene","Pseudogene","Pseudogene","Y24F12A.4 is affected by several genes including daf-16, mpk-1, and pgl-1 based on microarray, tiling array, and RNA-seq studies\; is affected by hydrogen sulfide and Rotenone based on microarray and RNA-seq studies."
"362","WBGene00012557","Y37D8A.19","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y37D8A.19 is enriched in the germ line based on proteomic studies\; is affected by several genes including daf-2, daf-12, and let-7 based on microarray, RNA-seq, proteomic, and tiling array studies\; is affected by nine chemicals including Heme, hydrogen sulfide, and Ethanol based on microarray and RNA-seq studies."
"363","WBGene00012591","Y38E10A.13","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","nspe-1 is enriched in the PLM based on RNA-seq studies\; is affected by several genes including daf-16, dpy-10, and clk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by twenty-four chemicals including methylmercury hydroxide, 1-methylnicotinamide, and Rotenone based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF1412."
"364","WBGene00012593","Y38E10A.15","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","nspe-7 is enriched in the AFD, the PLM, the hypodermis, and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, dpy-10, and clk-1 based on microarray and RNA-seq studies\; is affected by eighteen chemicals including hydrogen sulfide, tryptophan, and bisphenol A based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF1412."
"365","WBGene00012604","Y38E10A.26","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","nspe-2 is enriched in the arcade cell, the germline precursor cell, the hypodermis, and the pharyngeal-intestinal valve cell based on tiling array and RNA-seq studies\; is affected by several genes including age-1, dpy-10, and clk-1 based on microarray and RNA-seq studies\; is affected by twenty chemicals including hydrogen sulfide, methylmercury hydroxide, and 1-methylnicotinamide based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF1412."
"366","WBGene00012672","Y39B6A.10","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y39B6A.10 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including glp-1, dpy-10, and sir-2.1 based on microarray, RNA-seq, and proteomic studies\; is affected by eleven chemicals including hydrogen sulfide, manganese chloride, and Alovudine based on microarray and RNA-seq studies."
"367","WBGene00012716","Y39E4B.5","Transmembrane transport","Transmembrane transport: unassigned","Transmembrane transport: unassigned","Y39E4B.5 is an ortholog of human SLC2A1 (solute carrier family 2 member 1), SLC2A2 (solute carrier family 2 member 2), and SLC2A4 (solute carrier family 2 member 4)\; is predicted to have transmembrane transporter activity."
"368","WBGene00012723","Y39G8B.2","Metabolism","Metabolism: carbohydrate","Metabolism: carbohydrate","Y39G8B.2 is an ortholog of human AKR1C1 (aldo-keto reductase family 1 member C1), AKR1C2 (aldo-keto reductase family 1 member C2), and AKR1D1 (aldo-keto reductase family 1 member D1)\; is predicted to have oxidoreductase activity\; human orthologs of this gene are implicated in 46 XY gonadal dysgenesis and congenital bile acid synthesis defect 2."
"369","WBGene00012851","Y44A6C.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y44A6C.2 is affected by several genes including daf-12, clk-1, and eri-1 based on microarray and RNA-seq studies\; is affected by five chemicals including methylmercuric chloride, multi-walled carbon nanotube, and indole based on microarray and RNA-seq studies."
"370","WBGene00012879","Y45F10C.3","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-215 is enriched in the AFD, the germ line, the hypodermis, and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and gld-1 based on microarray, RNA-seq, and tiling array studies\; is affected by seven chemicals including manganese chloride, D-glucose, and Zidovudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: F-box domain and Domain of unknown function DUF38, Caenorhabditis species."
"371","WBGene00012899","Y46G5A.7","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","Y46G5A.7 is enriched in several tissues, including the Z1.p, the Z4.a, the pharynx, the reproductive system, and the somatic gonad precursor based on microarray and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and clk-1 based on RNA-seq and microarray studies\; is affected by four chemicals including Rotenone, bisphenol S, and Linolenic Acids based on RNA-seq studies\; is predicted to encode a protein with the following domain: F-box domain."
"372","WBGene00012900","Y46G5A.8","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","Y46G5A.8 is enriched in the Z1.p, the Z4.a, the reproductive system, and the somatic gonad precursor based on RNA-seq studies\; is affected by several genes including dpy-10, clk-1, and sir-2.1 based on microarray, tiling array, and RNA-seq studies\; is affected by eleven chemicals including hydrogen sulfide, methylmercury hydroxide, and Rotenone based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: F-box domain."
"373","WBGene00012901","Y46G5A.10","Extracellular material","Extracellular material: mucin","Extracellular material: mucin","cnp-2 is expressed in the intestine."
"374","WBGene00012958","Y47H10A.2","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","Y47H10A.2 is enriched in the Z1, the Z4, the germ line, the hypodermis, and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including pgl-1, rrf-1, and glh-1 based on microarray and RNA-seq studies\; is affected by stavudine and Colistin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: F-box associated domain, type 2."
"375","WBGene00012981","Y48B6A.10","Unassigned","Unassigned","Unassigned: membrane spanning domain","Y48B6A.10 is an ortholog of human GSG2\; human HASPIN exhibits ATP binding activity and histone kinase activity (H3-T3 specific)."
"376","WBGene00013073","Y51A2D.4","Transmembrane transport","Transmembrane transport: lipid","Transmembrane transport: lipid","hmit-1.1 is an ortholog of human SLC2A13 (solute carrier family 2 member 13)\; is predicted to have transmembrane transporter activity\; localizes to the apical plasma membrane\; is expressed in the intestinal cell."
"377","WBGene00013086","Y51B9A.4","Signaling","Signaling: heteromeric G protein","Signaling: heteromeric G protein: arrestin","arrd-2 is an ortholog of human ARRDC1 (arrestin domain containing 1) and ARRDC5\; human ARRDC1 exhibits several functions, including arrestin family protein binding activity, identical protein binding activity, and protein binding activity, bridging involved in substrate recognition for ubiquitination."
"378","WBGene00013254","Y57A10A.9","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","tag-276 is enriched in the C, the germ line, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including glp-1, skn-1, and dpy-10 based on microarray, tiling array, and RNA-seq studies\; is affected by ten chemicals including hydrogen sulfide, methylmercury hydroxide, and methylmercuric chloride based on microarray and RNA-seq studies."
"379","WBGene00013278","Y57A10B.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y57A10B.6 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-2, eat-2, and npr-1 based on microarray and RNA-seq studies\; is affected by six chemicals including 1-methylnicotinamide, methylmercuric chloride, and Alovudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Pes-10."
"380","WBGene00013297","Y57G11B.5","Unassigned","Unassigned","Unassigned","Y57G11B.5 is enriched in dopaminergic neurons, the cephalic sheath cell, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, let-7, and gld-1 based on microarray, RNA-seq, proteomic, and tiling array studies\; is affected by fifteen chemicals including Ethanol, 1-methylnicotinamide, and nicotinic acid based on RNA-seq and microarray studies."
"381","WBGene00013319","Y57G11C.25","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: zinc finger","ccch-5 is an ortholog of human ZFP36L1 (ZFP36 ring finger protein like 1) and ZFP36L2 (ZFP36 ring finger protein like 2)\; is predicted to have metal ion binding activity."
"382","WBGene00013380","Y62E10A.14","Development","Development: somatic","Development: somatic","memi-2 is enriched in the germ line based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, daf-12, and dpy-10 based on microarray, tiling array, and RNA-seq studies\; is affected by eleven chemicals including Rotenone, manganese chloride, and Alovudine based on RNA-seq and microarray studies."
"383","WBGene00013383","Y62E10A.17","Transcription factor","Transcription factor: AP2","Transcription factor: AP2","aptf-2 is an ortholog of human TFAP2D, TFAP2C, and TFAP2A\; is predicted to have DNA-binding activity transcription factor activity\; localizes to the cytoplasm and nucleus\; is expressed in the AB lineage cell and the C lineage cell\; human orthologs of this gene are implicated in Char syndrome and branchiooculofacial syndrome."
"384","WBGene00013391","Y62H9A.3","Unassigned","Unassigned","Unassigned","Y62H9A.3 is enriched in the nervous system based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, proteomic, and RNA-seq studies\; is affected by eleven chemicals including Ethanol, 1-methylnicotinamide, and Rotenone based on RNA-seq and microarray studies."
"385","WBGene00013392","Y62H9A.4","Unassigned","Unassigned","Unassigned","Y62H9A.4 is enriched in the germ line and the seam cell based on proteomic and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, proteomic, and RNA-seq studies\; is affected by thirteen chemicals including Lithium Chloride, Heme, and diallyl trisulfide based on microarray and RNA-seq studies."
"386","WBGene00013393","Y62H9A.5","Unassigned","Unassigned","Unassigned","Y62H9A.5 is expressed in the spermatheca."
"387","WBGene00013394","Y62H9A.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ule-5 is enriched in dopaminergic neurons, the cephalic sheath cell, and the germ line based on proteomic, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, proteomic, tiling array, and RNA-seq studies\; is affected by fourteen chemicals including Heme, Ethanol, and Rotenone based on microarray and RNA-seq studies."
"388","WBGene00013438","Y66D12A.12","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: zinc finger","ztf-29 is predicted to have nucleic acid binding activity."
"389","WBGene00013453","Y67A10A.4","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-83 is enriched in several tissues, including the Z1.p, the Z4.a, the muscle cell, the reproductive system, and the somatic gonad precursor based on RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including Rotenone, D-glucose, and Alovudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Domain of unknown function DUF38, Caenorhabditis species."
"390","WBGene00013508","Y71A12B.11","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y71A12B.11 is enriched in dopaminergic neurons, the DA neuron, the VA neuron, the hypodermis, and the pharyngeal muscle cell based on tiling array studies\; is affected by several genes including daf-2, npr-1, and lin-15B based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including methylmercuric chloride, D-glucose, and indole based on microarray and RNA-seq studies."
"391","WBGene00013509","Y71A12B.12","Unassigned","Unassigned","Unassigned","Y71A12B.12 is an ortholog of human ZYG11A (zyg-11 A, cell cycle regulator) and ZYG11B (zyg-11 B, cell cycle regulator)\; is predicted to encode a protein with the following domains: Armadillo-type fold and Leucine-rich repeat domain superfamily."
"392","WBGene00013553","Y75B8A.18","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y75B8A.18 is enriched in the AFD, the germ line, the hypodermis, the intestine, and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including age-1, dpy-10, and clk-1 based on microarray and RNA-seq studies\; is affected by eight chemicals including hydrogen sulfide, Rotenone, and Mianserin based on microarray and RNA-seq studies."
"393","WBGene00013579","Y79H2A.2","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","Y79H2A.2 is affected by several genes including daf-2, clk-1, and lin-35 based on microarray and RNA-seq studies\; is affected by seven chemicals including hydrogen sulfide, 1-methylnicotinamide, and Rotenone based on microarray and RNA-seq studies."
"394","WBGene00013658","Y105C5B.19","Unassigned","Unassigned","Unassigned","Y105C5B.19 is expressed widely\; is predicted to encode a protein with the following domains: Major sperm protein (MSP) domain, PapD-like superfamily, and Immunoglobulin-like fold."
"395","WBGene00013659","Y105C5B.20","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y105C5B.20 is enriched in the coelomocyte, the germ line, and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-2, dpy-10, and hsf-1 based on tiling array, RNA-seq, and microarray studies\; is affected by eight chemicals including methylmercuric chloride, Rotenone, and fluoranthene based on microarray and RNA-seq studies."
"396","WBGene00013698","Y106G6D.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y106G6D.1 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including daf-16, daf-12, and clk-1 based on microarray, tiling array, and RNA-seq studies\; is affected by four chemicals including methylmercuric chloride, stavudine, and Quercetin based on microarray and RNA-seq studies."
"397","WBGene00013699","Y106G6D.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","Y106G6D.2 is enriched in dopaminergic neurons, the BAG, the hypodermis, and the pharyngeal muscle cell based on tiling array studies\; is affected by several genes including daf-2, clk-1, and sir-2.1 based on microarray, tiling array, and RNA-seq studies\; is affected by seven chemicals including hydrogen sulfide, bisphenol A, and bisphenol S based on microarray and RNA-seq studies."
"398","WBGene00013719","Y106G6H.6","Unassigned","Unassigned","Unassigned","Y106G6H.6 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-16, dpy-10, and sir-2.1 based on microarray and RNA-seq studies\; is affected by seven chemicals including Aspirin, Zidovudine, and Chlorpyrifos based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Tetratricopeptide-like helical domain superfamily."
"399","WBGene00013759","Y113G7B.8","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxb-59 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including clk-1, pgl-1, and glh-1 based on tiling array, RNA-seq, and microarray studies\; is affected by four chemicals including methylmercuric chloride, stavudine, and Microcystin-LR based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: F-box associated domain, type 2."
"400","WBGene00013799","Y116A8C.22","Nucleic acid","Nucleic acid: binding","Nucleic acid: binding: unassigned","athp-3 is predicted to have DNA binding activity and metal ion binding activity."
"401","WBGene00013847","ZC84.3","Cell cycle","Cell cycle: meiotic/mitotic spindle","Cell cycle: meiotic/mitotic spindle","cls-3 is an ortholog of human CLASP1 (cytoplasmic linker associated protein 1) and CLASP2 (cytoplasmic linker associated protein 2)\; is involved in astral microtubule organization and establishment of mitotic spindle localization\; is expressed in the nervous system and the pharyngeal gland cell."
"402","WBGene00013862","ZC302.2","Transcription: chromatin","Transcription: chromatin modification","Transcription: chromatin modification: unassigned","wdr-5.3 is an ortholog of human WDR5B (WD repeat domain 5B), WDR87, and VPS8\; localizes to the MLL3\/4 complex."
"403","WBGene00013867","ZC373.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZC373.2 is enriched in dopaminergic neurons based on tiling array studies\; is affected by several genes including daf-16, daf-12, and let-7 based on microarray, RNA-seq, proteomic, and tiling array studies\; is affected by six chemicals including Heme, Ethanol, and Rotenone based on microarray and RNA-seq studies."
"404","WBGene00013982","ZK512.1","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","ZK512.1 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including hsf-1, clk-1, and pmk-1 based on microarray and RNA-seq studies\; is affected by nine chemicals including 1-methylnicotinamide, methylmercuric chloride, and multi-walled carbon nanotube based on RNA-seq and microarray studies."
"405","WBGene00014039","ZK662.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZK662.2 is enriched in the DA neuron and the pharynx based on microarray studies\; is affected by several genes including daf-16, glp-1, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eighteen chemicals including 1-methylnicotinamide, nicotinic acid, and Rotenone based on RNA-seq and microarray studies."
"406","WBGene00014061","ZK673.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZK673.5 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including sir-2.1, rde-4, and fbf-1 based on tiling array, RNA-seq, and microarray studies\; is affected by seven chemicals including hydrogen sulfide, Chlorpyrifos, and Humic Substances based on microarray studies."
"407","WBGene00014117","ZK858.3","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-91 is an ortholog of human CLEC17A (C-type lectin domain containing 17A), KLRF2, and KLRF1\; is predicted to have carbohydrate binding activity\; is expressed in the germ line."
"408","WBGene00014199","ZK1053.4","Unassigned","Unassigned","Unassigned","ZK1053.4 localizes to the cytoplasm."
"409","WBGene00014516","T10C6.8","Pseudogene","Pseudogene","Pseudogene","hpo-42 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray and RNA-seq studies\; is affected by eight chemicals including manganese chloride, Alovudine, and stavudine based on RNA-seq and microarray studies."
"410","WBGene00014667","C06A1.4","Pseudogene","Pseudogene","Pseudogene","C06A1.4 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including daf-2, age-1, and dpy-10 based on microarray and RNA-seq studies\; is affected by twelve chemicals including Rotenone, manganese chloride, and Alovudine based on RNA-seq and microarray studies."
"411","WBGene00014822","R11H6.6","Pseudogene","Pseudogene","Pseudogene","R11H6.6 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including glp-1, skn-1, and pgl-1 based on RNA-seq studies\; is affected by stavudine and Triclosan based on RNA-seq and microarray studies."
"412","WBGene00015055","B0222.3","Transmembrane transport","Transmembrane transport: solute carrier","Transmembrane transport: solute carrier","pitr-3 is an ortholog of human SLC20A1 (solute carrier family 20 member 1) and SLC20A2 (solute carrier family 20 member 2)\; is predicted to have inorganic phosphate transmembrane transporter activity\; is expressed in the hypodermis, the pharynx, and the reproductive system\; human orthologs of this gene are implicated in basal ganglia calcification."
"413","WBGene00015083","B0244.8","Metabolism","Metabolism: lipid","Metabolism: lipid: binding","egg-1 is an ortholog of human Corin, LRP3 (LDL receptor related protein 3), and LRP12 (LDL receptor related protein 12)\; is predicted to have signaling receptor activity\; is involved in eggshell formation, regulation of cellular protein localization, and single fertilization\; localizes to the plasma membrane\; is expressed in the germ line."
"414","WBGene00015102","B0280.5","Extracellular material","Extracellular material: PGI","Extracellular material: PGI","cpg-2 exhibits chitin binding activity\; is involved in several processes, including eggshell formation, embryo development, and mitotic cytokinesis\; localizes to the external encapsulating structure and perivitelline space\; is expressed in the eggshell."
"415","WBGene00015112","B0281.5","Transmembrane transport","Transmembrane transport: potassium channel","Transmembrane transport: potassium channel","B0281.5 is an ortholog of human KCTD10 (potassium channel tetramerization domain containing 10), KCTD13, and TNFAIP1 (TNF alpha induced protein 1)\; human KCTD13 exhibits GTP-Rho binding activity and identical protein binding activity."
"416","WBGene00015171","B0410.2","Development","Development: somatic","Development: somatic","vang-1 is an ortholog of human VANGL1 and VANGL2\; exhibits PDZ domain binding activity\; is involved in Wnt signaling pathway, planar cell polarity pathway and digestive tract morphogenesis\; localizes to the apical plasma membrane and basolateral plasma membrane\; is expressed in several tissues, including the P5.pa, the hyp7 precursor cell, the nervous system, the reproductive system, and the vulval syncytia precursor."
"417","WBGene00015180","B0416.4","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","B0416.4 is predicted to have metal ion binding activity."
"418","WBGene00015189","B0432.8","DNA","DNA: nuclease","DNA: nuclease","B0432.8 is an ortholog of human TATDN3\; is predicted to have hydrolase activity, acting on ester bonds."
"419","WBGene00015220","B0507.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","B0507.3 is enriched in the alimentary system, the digestive tract, and the nervous system based on microarray and tiling array studies\; is affected by several genes including daf-2, skn-1, and hsf-1 based on microarray and RNA-seq studies\; is affected by nine chemicals including 1-methylnicotinamide, levamisole, and Sodium Chloride based on RNA-seq and microarray studies."
"420","WBGene00015453","C04G6.2","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C04G6.2 is enriched in the hypodermis based on tiling array studies\; is affected by several genes including daf-16, daf-12, and let-7 based on tiling array, microarray, and RNA-seq studies\; is affected by eight chemicals including Nitric Oxide, Rotenone, and Tunicamycin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF282, Caenorhabditis species."
"421","WBGene00015474","C05D9.7","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C05D9.7 is enriched in the germ line, the muscle cell, and the nervous system based on RNA-seq and microarray studies\; is affected by several genes including glp-1, skn-1, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by six chemicals including 1-methylnicotinamide, Rotenone, and bisphenol S based on RNA-seq and microarray studies."
"422","WBGene00015529","C06E2.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C06E2.5 is enriched in the Z1.p, the Z4.a, the gon_male_dtc anterior, the gon_male_dtc posterior, and the intestine based on RNA-seq and microarray studies\; is affected by several genes including eat-2, npr-1, and pgl-1 based on microarray and RNA-seq studies\; is affected by ten chemicals including Rotenone, manganese chloride, and stavudine based on RNA-seq and microarray studies."
"423","WBGene00015574","C07G3.2","Stress response","Stress response: pathogen","Stress response: pathogen: unassigned","irg-1 is involved in defense response to Gram-negative bacterium and innate immune response."
"424","WBGene00015586","C08A9.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C08A9.6 is enriched in the body wall musculature, the germ line, and the intestine based on RNA-seq and microarray studies\; is affected by several genes including sir-2.1, pgl-1, and isp-1 based on microarray and RNA-seq studies\; is affected by four chemicals including Rotenone, Cadmium, and Hydrolyzable Tannins based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Protein LIN-8."
"425","WBGene00015587","C08A9.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","sdz-2 is enriched in the NSM based on RNA-seq studies\; is affected by several genes including sir-2.1, pgl-1, and sma-4 based on tiling array, microarray, and RNA-seq studies\; is affected by seven chemicals including hydrogen sulfide, methylmercuric chloride, and Alovudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Protein LIN-8."
"426","WBGene00015605","C08E3.13","Signaling","Signaling: TGF beta","Signaling: TGF beta","C08E3.13 is expressed in the intestine and the vulva."
