"","Wormbase.ID","Sequence.ID","Category.1","Category.2","Category.3","Automated.Description"
"768","WBGene00014140","ZK899.1","Unassigned","Unassigned","Unassigned","ZK899.1 is enriched in the hypodermis, the intestine, the muscle cell, and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-2, daf-12, and eat-2 based on microarray, tiling array, and RNA-seq studies\; is affected by seven chemicals including stavudine, Sodium Chloride, and Cry5B based on RNA-seq and microarray studies."
"769","WBGene00014148","ZK909.3","Metabolism","Metabolism: nucleotide","Metabolism: nucleotide","ZK909.3 is an ortholog of human HDDC3\; is predicted to encode a protein with the following domain: HD\/PDEase domain."
"770","WBGene00014158","ZK938.1","Signaling","Signaling: phosphatase","Signaling: phosphatase: unassigned","ZK938.1 is an ortholog of human PPP1CB (protein phosphatase 1 catalytic subunit beta)\; is predicted to have phosphoprotein phosphatase activity."
"771","WBGene00014169","ZK945.7","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZK945.7 is enriched in the DA neuron, the VA neuron, and the male based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, age-1, and dpy-10 based on microarray and RNA-seq studies\; is affected by eighteen chemicals including Ethanol, nicotinic acid, and methylmercuric chloride based on RNA-seq and microarray studies."
"772","WBGene00014173","ZK970.7","Unassigned","Unassigned","Unassigned","ZK970.7 is involved in response to gamma radiation."
"773","WBGene00014179","ZK1010.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","ZK1010.5 is enriched in the male based on RNA-seq studies\; is affected by several genes including daf-2, rrf-3, and dpy-10 based on microarray, tiling array, and RNA-seq studies\; is affected by seventeen chemicals including aldicarb, hydrogen sulfide, and Ethanol based on microarray and RNA-seq studies."
"774","WBGene00014197","ZK1053.2","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","ZK1053.2 is enriched in the Z1.p, the Z4.a, the gon_male_dtc anterior, the gon_male_dtc posterior, and the male based on RNA-seq studies\; is affected by several genes including dpy-10, eat-2, and npr-1 based on microarray, RNA-seq, and tiling array studies\; is affected by thirteen chemicals including hydrogen sulfide, nicotinic acid, and methylmercuric chloride based on microarray and RNA-seq studies."
"775","WBGene00014213","ZK1073.1","Unassigned","Unassigned","Unassigned","ZK1073.1 is an ortholog of human NDRG1, NDRG3, and NDRG4\; human orthologs of this gene are implicated in Charcot-Marie-Tooth disease type 4D\; human NDRG1 exhibits Rab GTPase binding activity, cadherin binding activity, and tubulin binding activity."
"776","WBGene00014240","ZK1251.1","Transcription: chromatin","Transcription: chromatin structure","Transcription: chromatin structure: histone","htas-1 is an ortholog of human H2AFY (H2A histone Y) and H2AFY2 (H2A histone Y2)\; is predicted to have DNA binding activity and protein heterodimerization activity\; is expressed in the sperm."
"777","WBGene00014254","ZK1320.4","Stress response","Stress response: detoxification","Stress response: detoxification: CYP","cyp-13A10 is an ortholog of human TBXAS1 (thromboxane A synthase 1) and members of the human CYP3 (Cytochrome P450 family 3) gene family including CYP3A4, CYP3A7, and CYP3A5\; is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity."
"778","WBGene00014755","F40F12.8","Pseudogene","Pseudogene","Pseudogene","F40F12.8 is enriched in the male based on RNA-seq studies\; is affected by several genes including glp-1, eat-2, and npr-1 based on RNA-seq studies\; is affected by Sodium Chloride based on RNA-seq studies."
"779","WBGene00014813","M176.9","Signaling","Signaling: Y kinase","Signaling: Y kinase","M176.9 is an ortholog of human FER (FER tyrosine kinase) and FES (FES proto-oncogene, tyrosine kinase)\; is predicted to have ATP binding activity and non-membrane spanning protein tyrosine kinase activity."
"780","WBGene00014836","T09F5.12","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","T09F5.12 is enriched in the AFD and the PLM based on RNA-seq studies\; is affected by several genes including dpy-10, hsf-1, and eat-2 based on RNA-seq and microarray studies\; is affected by nine chemicals including methylmercury hydroxide, Rotenone, and 4-bromodiphenyl ether based on RNA-seq and microarray studies."
"781","WBGene00014978","ZC47.8","Pseudogene","Pseudogene","Pseudogene","ZC47.8 is affected by several genes including hsf-1, pgl-1, and bar-1 based on microarray and RNA-seq studies\; is affected by Sodium Chloride based on RNA-seq studies."
"782","WBGene00014997","AC7.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","AC7.3 is enriched in the AFD and the male based on RNA-seq studies\; is affected by several genes including daf-2, age-1, and lin-39 based on RNA-seq and microarray studies\; is affected by eight chemicals including methylmercuric chloride, Tunicamycin, and manganese chloride based on microarray and RNA-seq studies."
"783","WBGene00015018","B0205.2","Transmembrane protein","Transmembrane protein: seven transmembrane receptor","Transmembrane protein: seven transmembrane receptor: srz","srz-85 is enriched in the Z1.p, the Z4.a, the male distal tip cell, and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including hsf-1, clk-1, and elt-2 based on microarray, tiling array, and RNA-seq studies\; is affected by Sirolimus based on microarray studies\; is predicted to encode a protein with the following domain: 7TM GPCR, serpentine receptor class z (Srz)."
"784","WBGene00015024","B0205.10","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","B0205.10 is enriched in the germ line, the hypodermis, and the male based on proteomic and RNA-seq studies\; is affected by several genes including daf-2, dpy-10, and eat-2 based on microarray and RNA-seq studies\; is affected by eighteen chemicals including Ethanol, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: YEATS."
"785","WBGene00015046","B0213.17","Neuronal function","Neuronal function: synaptic function","Neuronal function: synaptic function: neuropeptide","nlp-34 is enriched in several tissues, including the alimentary system, the germline precursor cell, the hypodermis, and the nervous system based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and eat-2 based on microarray, tiling array, and RNA-seq studies\; is affected by eleven chemicals including methylmercury hydroxide, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies."
"786","WBGene00015048","B0218.2","Metabolism","Metabolism: lipid","Metabolism: lipid: fatty acid","faah-2 is an ortholog of human FAAH\; is predicted to have amidase activity."
"787","WBGene00015055","B0222.3","Transmembrane transport","Transmembrane transport: solute carrier","Transmembrane transport: solute carrier","pitr-3 is an ortholog of human SLC20A1 (solute carrier family 20 member 1) and SLC20A2 (solute carrier family 20 member 2)\; is predicted to have inorganic phosphate transmembrane transporter activity\; is expressed in the hypodermis, the pharynx, and the reproductive system\; human orthologs of this gene are implicated in basal ganglia calcification."
"788","WBGene00015076","B0238.12","Proteolysis general","Proteolysis general: inhibitor","Proteolysis general: inhibitor: TIL domain","B0238.12 is enriched in dopaminergic neurons, the FLP, the OLL, the PVD, and the pharynx based on microarray and tiling array studies\; is affected by several genes including daf-16, daf-2, and age-1 based on microarray, tiling array, and RNA-seq studies\; is affected by thirteen chemicals including methylmercuric chloride, Mercuric Chloride, and Rotenone based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Trypsin Inhibitor-like, cysteine rich domain and Serine protease inhibitor-like superfamily."
"789","WBGene00015077","B0238.13","Pseudogene","Pseudogene","Pseudogene","B0238.13 is affected by several genes including daf-16, daf-2, and lin-4 based on proteomic, microarray, and RNA-seq studies\; is affected by eight chemicals including tryptophan, tert-Butylhydroperoxide, and fluoranthene based on microarray and RNA-seq studies."
"790","WBGene00015122","B0302.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","B0302.5 is enriched in the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-2, glp-1, and daf-12 based on microarray and RNA-seq studies\; is affected by eight chemicals including Rotenone, stavudine, and Chlorpyrifos based on RNA-seq and microarray studies."
"791","WBGene00015152","B0348.2","Unassigned","Unassigned","Unassigned: membrane spanning domain","B0348.2 is an ortholog of human CDIP1 and LITAF\; human LITAF exhibits RNA polymerase II proximal promoter sequence-specific DNA binding activity, WW domain binding activity, and zinc ion binding activity."
"792","WBGene00015169","B0403.5","Unassigned","Unassigned","Unassigned","B0403.5 is enriched in the Z1, the Z4, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, glp-1, and daf-12 based on tiling array and RNA-seq studies\; is affected by four chemicals including D-glucose, 4-bromodiphenyl ether, and stavudine based on RNA-seq and microarray studies."
"793","WBGene00015193","B0432.12","Stress response","Stress response: C-type Lectin","Stress response: C-type Lectin","clec-117 is predicted to have carbohydrate binding activity."
"794","WBGene00015218","B0507.1","Unassigned","Unassigned","Unassigned","B0507.1 is involved in pharyngeal gland morphogenesis\; is expressed in several tissues, including the alimentary system and the gonad."
"795","WBGene00015219","B0507.2","Unassigned","Unassigned","Unassigned","B0507.2 is an ortholog of human BROX\; is predicted to encode a protein with the following domains: BRO1 domain, BRO1 domain superfamily, and BRO1 domain-containing protein BROX."
"796","WBGene00015223","B0507.6","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","B0507.6 is enriched in dopaminergic neurons, the body wall muscle cell, the cephalic sheath cell, and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by five chemicals including Atrazine, Cadmium, and fluoranthene based on microarray studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF713."
"797","WBGene00015241","B0524.2","Signaling","Signaling: lipid","Signaling: lipid: phospholipase patatin","B0524.2 is an ortholog of human PNPLA4 (patatin like phospholipase domain containing 4)\; is predicted to have hydrolase activity."
"798","WBGene00015243","B0524.4","Pseudogene","Pseudogene","Pseudogene","B0524.4 is enriched in the germ line based on RNA-seq studies\; is affected by several genes including let-60, eat-2, and sir-2.1 based on tiling array, RNA-seq, and microarray studies\; is affected by four chemicals including methylmercuric chloride, Tunicamycin, and resveratrol based on microarray studies\; is predicted to encode a protein with the following domain: Domain of unknown function WSN."
"799","WBGene00015244","B0524.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","B0524.5 is enriched in the germ line, the male, and the nervous system based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-2, eat-2, and pmk-1 based on microarray and RNA-seq studies\; is affected by four chemicals including methylmercuric chloride, Mianserin, and D-glucose based on microarray and RNA-seq studies."
"800","WBGene00015259","B0554.6","Stress response","Stress response: unassigned","Stress response: unassigned","dod-20 is enriched in the DA neuron, the VA neuron, and the intestine based on tiling array and microarray studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including methylmercury hydroxide, methylmercuric chloride, and Rotenone based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: Transmembrane glycoprotein."
"801","WBGene00015271","C01B4.7","Transmembrane transport","Transmembrane transport: major facilitator","Transmembrane transport: major facilitator","C01B4.7 is enriched in the hypodermis based on RNA-seq studies\; is affected by several genes including daf-16, hsf-1, and clk-1 based on microarray, quantitative PCR, and RNA-seq studies\; is affected by four chemicals including methylmercuric chloride, Mercuric Chloride, and Rifampin based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: Major facilitator superfamily and MFS transporter superfamily."
"802","WBGene00015295","C01C10.3","Metabolism","Metabolism: lipid","Metabolism: lipid: phospholipid","acl-12 is an ortholog of human LPGAT1\; is predicted to have 1-acylglycerol-3-phosphate O-acyltransferase activity."
"803","WBGene00015300","C01F1.5","Proteolysis general","Proteolysis general: metallopeptidase","Proteolysis general: metallopeptidase","C01F1.5 is predicted to have metallopeptidase activity."
"804","WBGene00015305","C01G5.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C01G5.3 is enriched in the male based on RNA-seq studies\; is affected by several genes including daf-16, hsf-1, and eat-2 based on microarray, tiling array, and RNA-seq studies\; is affected by four chemicals including Tunicamycin, D-glucose, and Chlorpyrifos based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Protein of unknown function DUF851."
"805","WBGene00015306","C01G5.4","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C01G5.4 is enriched in the germ line, the male, and the nervous system based on RNA-seq studies\; is affected by several genes including lin-4, lin-14, and eat-2 based on microarray and RNA-seq studies\; is affected by nine chemicals including hydrogen sulfide, methylmercuric chloride, and Tunicamycin based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Domain of unknown function WSN."
"806","WBGene00015335","C02D5.1","Metabolism","Metabolism: lipid","Metabolism: lipid: unassigned","acdh-6 is an ortholog of human ACADL (acyl-CoA dehydrogenase long chain)\; is predicted to have flavin adenine dinucleotide binding activity and oxidoreductase activity, acting on the CH-CH group of donors."
"807","WBGene00015338","C02E7.1","Transmembrane transport","Transmembrane transport: unassigned","Transmembrane transport: unassigned","catp-2 is an ortholog of human ATP4A (ATPase H+\/K+ transporting subunit alpha) and ATP12A (ATPase H+\/K+ transporting non-gastric alpha2 subunit) and members of the human ATP1 (ATPase Na+\/K+ transporting subunits) gene family including ATP1A4, ATP1A1, and ATP1A2\; is predicted to have ATP binding activity and hydrolase activity."
"808","WBGene00015342","C02E7.10","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C02E7.10 is an ortholog of human DEPDC4 and DEPDC7."
"809","WBGene00015393","C03G6.5","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C03G6.5 is enriched in the excretory cell, the muscular system, and the nervous system based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by four chemicals including Rotenone, Tunicamycin, and Mianserin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: Domain of unknown function DUF19 and Uncharacterised protein family UPF0376."
"810","WBGene00015395","C03G6.8","Transcription factor","Transcription factor: NHR","Transcription factor: NHR","nhr-147 is an ortholog of human HNF4A (hepatocyte nuclear factor 4 alpha) and HNF4G (hepatocyte nuclear factor 4 gamma)\; is predicted to have DNA-binding activity transcription factor activity, sequence-specific DNA binding activity, and zinc ion binding activity."
"811","WBGene00015467","C05D2.3","Metabolism","Metabolism: amino acid","Metabolism: amino acid: unassigned","basl-1 is an ortholog of human Ddc\; is predicted to have carboxy-lyase activity and pyridoxal phosphate binding activity."
"812","WBGene00015479","C05D10.3","Transmembrane transport","Transmembrane transport: ABC","Transmembrane transport: ABC","wht-1 is an ortholog of human ABCG1 (ATP binding cassette subfamily G member 1) and ABCG4 (ATP binding cassette subfamily G member 4)\; is predicted to have ATP binding activity and ATPase activity\; is involved in RNA interference\; is expressed in the intestine."
"813","WBGene00015545","C06G1.1","Unassigned","Unassigned","Unassigned","C06G1.1 is predicted to have lipid binding activity\; is expressed in the epithelial system, the excretory system, and the vulval muscle."
"814","WBGene00015561","C07A12.7","Unassigned","Unassigned","Unassigned","C07A12.7 is an ortholog of human TOM1 and TOM1L2\; human TOM1L2 exhibits clathrin binding activity and protein kinase binding activity."
"815","WBGene00015574","C07G3.2","Stress response","Stress response: pathogen","Stress response: pathogen: unassigned","irg-1 is involved in defense response to Gram-negative bacterium and innate immune response."
"816","WBGene00015593","C08E3.1","Unassigned","Unassigned","Unassigned","C08E3.1 is enriched in the CEM, the HOB, the IL2 neuron, the intestine, and the ray neuron type B based on RNA-seq, proteomic, and microarray studies\; is affected by several genes including daf-16, daf-2, and age-1 based on microarray, RNA-seq, and tiling array studies\; is affected by six chemicals including methylmercury hydroxide, Mercuric Chloride, and Tunicamycin based on RNA-seq and microarray studies."
"817","WBGene00015596","C08E3.4","Pseudogene","Pseudogene","Pseudogene","fbxa-161 is enriched in the intestine based on microarray studies\; is affected by several genes including daf-16, daf-2, and lin-4 based on microarray, tiling array, and RNA-seq studies\; is affected by five chemicals including tryptophan, methylmercuric chloride, and Tunicamycin based on microarray and RNA-seq studies."
"818","WBGene00015597","C08E3.5","Pseudogene","Pseudogene","Pseudogene","fbxa-162 is enriched in dopaminergic neurons, the intestine, and the muscle cell based on tiling array, RNA-seq, and microarray studies\; is affected by several genes including daf-16, daf-2, and daf-12 based on microarray and RNA-seq studies\; is affected by thirteen chemicals including methylmercury hydroxide, methylmercuric chloride, and Tunicamycin based on RNA-seq and microarray studies."
"819","WBGene00015598","C08E3.6","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-163 is enriched in the body wall muscle cell, the intestine, and the nervous system based on tiling array studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, RNA-seq, and tiling array studies\; is affected by twelve chemicals including methylmercuric chloride, Rotenone, and multi-walled carbon nanotube based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and F-box-like domain superfamily."
"820","WBGene00015599","C08E3.7","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-164 is enriched in the intestine based on RNA-seq and microarray studies\; is affected by several genes including daf-2, glp-1, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by nine chemicals including aldicarb, Tunicamycin, and stavudine based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: F-box domain and Domain of unknown function DUF38, Caenorhabditis species."
"821","WBGene00015600","C08E3.8","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-165 is enriched in the intestine based on RNA-seq studies\; is affected by several genes including daf-16, glp-1, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by four chemicals including single-walled carbon nanotube, dibromoacetic acid, and Microcystin-LR based on microarray studies\; is predicted to encode a protein with the following domains: F-box domain and Domain of unknown function DUF38, Caenorhabditis species."
"822","WBGene00015601","C08E3.9","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-166 is enriched in the intestine and the pharynx based on tiling array and RNA-seq studies\; is affected by several genes including hsf-1, clk-1, and elt-2 based on microarray, tiling array, and RNA-seq studies\; is affected by five chemicals including hydrogen sulfide, methylmercury hydroxide, and methylmercuric chloride based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Domain of unknown function DUF38, Caenorhabditis species."
"823","WBGene00015602","C08E3.10","Proteolysis proteasome","Proteolysis proteasome: E3","Proteolysis proteasome: E3: F box","fbxa-158 is enriched in the ALM, the PLM, and the intestine based on tiling array, microarray, and RNA-seq studies\; is affected by several genes including glp-1, hsf-1, and clk-1 based on microarray, RNA-seq, and tiling array studies\; is affected by ten chemicals including methylmercury hydroxide, methylmercuric chloride, and Tunicamycin based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: F-box domain, Domain of unknown function DUF38, Caenorhabditis species, and F-box-like domain superfamily."
"824","WBGene00015605","C08E3.13","Signaling","Signaling: TGF beta","Signaling: TGF beta","C08E3.13 is expressed in the intestine and the vulva."
"825","WBGene00015630","C09B9.7","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C09B9.7 is enriched in the NSM, the germ line, and the male based on RNA-seq and tiling array studies\; is affected by several genes including daf-16, daf-2, and eat-2 based on microarray and RNA-seq studies\; is affected by nine chemicals including hydrogen sulfide, methylmercuric chloride, and Tunicamycin based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domain: Domain of unknown function WSN."
"826","WBGene00015645","C09E8.2","Metabolism","Metabolism: lipid","Metabolism: lipid: lipase","lips-7 is predicted to have hydrolase activity\; is expressed in the excretory system, the head, the rectum, and the vulva."
"827","WBGene00015660","C09H5.2","Transmembrane transport","Transmembrane transport: unassigned","Transmembrane transport: unassigned","catp-3 is an ortholog of human ATP4A (ATPase H+\/K+ transporting subunit alpha) and ATP12A (ATPase H+\/K+ transporting non-gastric alpha2 subunit) and members of the human ATP1 (ATPase Na+\/K+ transporting subunits) gene family including ATP1A4, ATP1A1, and ATP1A2\; is predicted to have ATP binding activity and hydrolase activity."
"828","WBGene00015680","C10G6.1","DNA","DNA: nuclease","DNA: nuclease","egal-1 is predicted to have 3'-5' exonuclease activity and nucleic acid binding activity."
"829","WBGene00015688","C10G11.8","Proteolysis proteasome","Proteolysis proteasome: 19S","Proteolysis proteasome: 19S","C10G11.8 is an ortholog of human PSMC1 (proteasome 26S subunit, ATPase 1)\; is predicted to have ATP binding activity and hydrolase activity."
"830","WBGene00015689","C10G11.9","Transcription: chromatin","Transcription: chromatin structure","Transcription: chromatin structure: unassigned","spch-2 localizes to the nuclear chromatin\; is expressed in the sperm."
"831","WBGene00015692","C10H11.3","Stress response","Stress response: detoxification","Stress response: detoxification: ugt","ugt-25 is an ortholog of human UGT3A1 (UDP glycosyltransferase family 3 member A1) and UGT3A2 (UDP glycosyltransferase family 3 member A2)\; is predicted to have glucuronosyltransferase activity."
"832","WBGene00015716","C12D12.5","Transcription factor","Transcription factor: ZF","Transcription factor: ZF","sox-4 is an ortholog of human SOX14 (SRY-box 14), SOX3 (SRY-box 3), and SOX15 (SRY-box 15)\; is predicted to have DNA binding activity\; is involved in innate immune response."
"833","WBGene00015753","C14B9.3","Unassigned","Unassigned","Unassigned","C14B9.3 is an ortholog of human PGAP2."
"834","WBGene00015756","C14C6.2","Unassigned","Unassigned","Unassigned","C14C6.2 is enriched in the OLL, the PVD, and the intestine based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and glp-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including Ethanol, D-glucopyranose, and stavudine based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: ShKT domain."
"835","WBGene00015791","C15C7.5","Unassigned","Unassigned","Unassigned","C15C7.5 is expressed in head neurons and the pharyngeal muscle cell."
"836","WBGene00015823","C16B8.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C16B8.3 is enriched in the OLL, the PVD, the intestine, and the pharyngeal muscle cell based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-2, glp-1, and skn-1 based on microarray and RNA-seq studies\; is affected by eight chemicals including Rotenone, D-glucose, and Zidovudine based on RNA-seq and microarray studies."
"837","WBGene00015829","C16C4.5","Unassigned","Unassigned","Unassigned: meprin-associated Traf homology domain","math-15 is enriched in the NSM, the OLL, the PVD, and the intestine based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and hsf-1 based on microarray and RNA-seq studies\; is affected by five chemicals including aldicarb, multi-walled carbon nanotube, and Cry5B based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: MATH\/TRAF domain and TRAF-like."
"838","WBGene00015841","C16C8.2","Unassigned","Unassigned","Unassigned","skpo-2 is an ortholog of human PXDN (peroxidasin), LPO, and MPO\; is predicted to have heme binding activity and peroxidase activity."
"839","WBGene00015857","C16D9.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C16D9.1 is affected by several genes including daf-2, glp-1, and skn-1 based on microarray, tiling array, and RNA-seq studies\; is affected by eight chemicals including nicotinic acid, Rotenone, and D-glucose based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: PAN\/Apple domain."
"840","WBGene00015931","C17H12.5","Signaling","Signaling: phosphatase","Signaling: phosphatase: Y ","C17H12.5 is predicted to have protein tyrosine phosphatase activity."
"841","WBGene00015932","C17H12.6","Stress response","Stress response: pathogen","Stress response: pathogen: unassigned","C17H12.6 is involved in innate immune response."
"842","WBGene00015933","C17H12.8","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C17H12.8 is enriched in the OLL, the PVD, the intestine, and the pharyngeal muscle cell based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and age-1 based on microarray, RNA-seq, and proteomic studies\; is affected by nineteen chemicals including Ethanol, 1-methylnicotinamide, and methylmercuric chloride based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: CUB-like domain."
"843","WBGene00015937","C17H12.12","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C17H12.12 is enriched in the germ line, the male, and the muscle cell based on RNA-seq studies\; is affected by several genes including daf-2, daf-12, and dpy-10 based on tiling array, microarray, and RNA-seq studies\; is affected by seventeen chemicals including Ethanol, nicotinic acid, and methylmercuric chloride based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domains: BTB\/POZ domain and SKP1\/BTB\/POZ domain superfamily."
"844","WBGene00015947","C18A11.1","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C18A11.1 is enriched in several tissues, including the alimentary system, the coelomocyte, and the nervous system based on microarray, tiling array, and RNA-seq studies\; is affected by several genes including daf-16, daf-2, and dpy-10 based on microarray, proteomic, and RNA-seq studies\; is affected by sixteen chemicals including 1-methylnicotinamide, methylmercuric chloride, and bisphenol A based on RNA-seq and microarray studies."
"845","WBGene00015955","C18B2.4","Unassigned","Unassigned","Unassigned","C18B2.4 is an ortholog of human WBP2 (WW domain binding protein 2)\; is predicted to encode a protein with the following domains: GRAM domain and PH-like domain superfamily."
"846","WBGene00015987","C18G1.9","Unassigned","Unassigned","Unassigned","C18G1.9 is enriched in the NSM, the germ line, and the male based on RNA-seq and tiling array studies\; is affected by several genes including dpy-10, gld-1, and hsf-1 based on microarray, tiling array, and RNA-seq studies\; is affected by fourteen chemicals including aldicarb, Ethanol, and methylmercuric chloride based on microarray and RNA-seq studies."
"847","WBGene00015992","C18H2.5","Transmembrane protein","Transmembrane protein: unassigned","Transmembrane protein: unassigned","C18H2.5 is enriched in the germ line and the male based on RNA-seq studies\; is affected by several genes including daf-2, eat-2, and npr-1 based on RNA-seq and tiling array studies\; is affected by methylmercuric chloride, manganese chloride, and D-glucose based on microarray and RNA-seq studies\; is predicted to encode a protein with the following domains: BRCT domain, Ankyrin repeat, Domain of unknown function WSN, BRCT domain superfamily, and Ankyrin repeat-containing domain superfamily."
"848","WBGene00016006","C23F12.1","Muscle function","Muscle function","Muscle function","fln-2 is expressed in several tissues, including the alimentary system, the anal depressor muscle, the hypodermis, and the reproductive system\; is predicted to encode a protein with the following domains: Filamin\/ABP280 repeat, Immunoglobulin-like fold, Immunoglobulin E-set, and Filamin\/ABP280 repeat-like."
"849","WBGene00016013","C23G10.6","Stress response","Stress response: detoxification","Stress response: detoxification: ugt","ugt-66 is an ortholog of human UGT3A1 (UDP glycosyltransferase family 3 member A1) and UGT3A2 (UDP glycosyltransferase family 3 member A2)\; is predicted to have glucuronosyltransferase activity."
"850","WBGene00016063","C24G7.1","Transmembrane transport","Transmembrane transport: acid sensing","Transmembrane transport: acid sensing","delm-2 is predicted to have sodium channel activity."
"851","WBGene00016064","C24G7.2","Transmembrane transport","Transmembrane transport: sodium channel","Transmembrane transport: sodium channel","acd-1 is predicted to have sodium channel activity\; is involved in response to acidic pH and sodium ion transport\; is expressed in the AMshL and the AMshR."
"852","WBGene00016085","C25A8.5","Signaling","Signaling: Y kinase","Signaling: Y kinase","C25A8.5 is an ortholog of human FER (FER tyrosine kinase)\; is predicted to have ATP binding activity and non-membrane spanning protein tyrosine kinase activity."
"853","WBGene00016094","C25E10.4","Transmembrane transport","Transmembrane transport: major facilitator","Transmembrane transport: major facilitator","C25E10.4 is an ortholog of human MFSD8\; human orthologs of this gene are implicated in neuronal ceroid lipofuscinosis 7\; is predicted to encode a protein with the following domain: MFS transporter superfamily."
"854","WBGene00016097","C25E10.8","Proteolysis general","Proteolysis general: inhibitor","Proteolysis general: inhibitor: TIL domain","C25E10.8 is expressed in the intestine\; is predicted to encode a protein with the following domains: Trypsin Inhibitor-like, cysteine rich domain and Serine protease inhibitor-like superfamily."
"855","WBGene00016133","C26B9.3","Unassigned","Unassigned","Unassigned: regulated by multiple stresses","C26B9.3 is enriched in the PLM, the germ line, and the hypodermis based on tiling array and RNA-seq studies\; is affected by several genes including daf-16, let-60, and daf-12 based on microarray, tiling array, and RNA-seq studies\; is affected by thirteen chemicals including Ethanol, methylmercury hydroxide, and D-glucose based on RNA-seq and microarray studies\; is predicted to encode a protein with the following domain: GM2-AP, lipid-recognition domain superfamily."
